268.14028125,527.77993727
268.13855286,527.76528415
268.13317442,527.72192660
268.12415433,527.64987003
268.11146968,527.54892740
268.09510059,527.41905220
268.07503267,527.26018595
268.05126477,527.07226844
268.02380229,526.85523579
267.99262948,526.60896916
267.95770440,526.33325905
267.91897524,526.02789147
267.87638503,525.69256166
267.82988251,525.32695670
267.77943186,524.93080771
267.72499609,524.50382422
267.66654767,524.04578424
267.60405014,523.55641999
267.53746435,523.03546104
267.46674030,522.48257215
267.39181939,521.89736435
267.31263284,521.27938045
267.22910479,520.62811641
267.14115639,519.94305238
267.04871073,519.22369106
266.95169544,518.46957829
266.85004153,517.68029411
266.74367877,516.85541785
266.63253034,515.99448625
266.51650919,515.09696599
266.39551783,514.16225229
266.26945106,513.18969070
266.13820000,512.17860896
266.00165555,511.12834441
265.85971008,510.03825761
265.71225719,508.90773104
265.55919013,507.73615754
265.40039981,506.52292565
265.23577320,505.26740751
265.06519233,503.96895250
264.88853418,502.62688671
264.70567098,501.24051658
264.51647093,499.80913486
264.32079885,498.33202669
264.11851679,496.80847510
263.90948450,495.23776523
263.69355970,493.61918756
263.47059831,491.95204026
263.24045459,490.23563120
263.00298128,488.46927985
262.75802973,486.65231921
262.50545008,484.78409786
262.24509148,482.86398256
261.97680226,480.89136040
261.70043029,478.86564235
261.41582308,476.78626479
261.12282852,474.65269544
260.82129439,472.46443112
260.51107027,470.22101186
260.19200499,467.92200363
259.86395265,465.56704133
259.52676254,463.15575881
259.18029877,460.68792683
258.82440664,458.16321819
258.45897201,455.58162272
258.08382340,452.94276526
257.69889126,450.24701266
257.30396196,447.49376898
256.89904592,444.68401850
256.48385381,441.81671764
256.05851035,438.89369547
255.62263391,435.91335321
255.17646043,432.87833206
254.71955763,429.78676543
254.25219914,426.64159796
253.77400790,423.44140675
253.28519029,420.18872921
252.78550310,416.88310252
252.27507733,413.52659451
251.75373325,410.11923388
251.22166925,406.66353098
250.67861360,403.15900856
250.12494082,399.60926946
249.56028341,396.01334986
248.98510219,392.37528871
248.39905934,388.69449331
247.80264237,384.97495631
247.19547997,381.21617961
246.57826496,377.42294844
245.95037938,373.59402029
245.31290610,369.73519988
244.66481706,365.84486456
244.00780870,361.92937410
243.34011583,357.98658051
242.66438642,354.02418122
241.97798552,350.03852559
241.28426161,346.03914856
240.58030553,342.02076192
239.86949666,337.99500295
239.14904651,333.95397529
238.42239869,329.91251002
237.68683991,325.86149892
236.94532440,321.81274174
236.19670688,317.76645339
235.44215578,313.72430436
234.68118572,309.68896127
233.91485766,305.66284411
233.14287649,301.64874189
232.36640219,297.64909801
231.58500517,293.66655012
230.79998323,289.70366572
230.01100825,285.76312426
229.21956018,281.84793299
228.42573086,277.96167826
227.63206923,274.10998526
226.84193230,270.30570081
226.07822080,266.63559188
225.38498107,263.26737334
224.82544112,260.39963756
224.48449998,258.23722855
224.47445732,256.97639485
224.92970854,256.78827987
225.98877620,257.79998518
227.77462940,260.07116177
230.36871265,263.57530785
233.65436840,268.10615775
237.95271113,273.15201287
242.82863734,277.29396365
247.70524283,279.97345410
252.07289277,280.85440735
255.58374800,279.83248606
258.08786706,277.02486432
259.64919867,272.74907875
260.45060973,267.41481907
260.78792623,261.44557090
260.80255900,255.48025751
260.72441923,249.80761417
260.59803390,244.47426836
260.46288207,239.49879309
260.32743054,234.87026802
260.19976998,230.57424329
260.08048201,226.59080812
259.97127268,222.89930114
259.86993930,219.47743205
259.77731260,216.30271332
259.68914046,213.35218880
259.60709557,210.60204737
259.52508814,208.02885661
259.44748527,205.60918476
259.36622288,203.32467767
259.28728795,201.15489606
259.20209769,199.08218619
259.12074320,197.09130988
259.03549714,195.17457904
258.95473984,193.33009041
258.86737121,191.54822030
258.78469828,189.81996554
258.69907763,188.13939348
258.62335752,186.50926979
258.54537934,184.93734281
258.46834300,183.41946033
258.38564206,181.94050472
258.30741210,180.49400171
258.23282345,179.07843514
258.17167148,177.70891195
258.11184222,176.39945895
258.05139762,175.14713604
257.98579618,173.93669313
257.92101163,172.75960167
257.85985149,171.60777745
257.81553230,170.49542115
257.77727418,169.44178512
257.74202709,168.45186966
257.70251067,167.51607898
257.65846940,166.62652947
257.60641599,165.76019717
257.56787435,164.91359034
257.54151968,164.10198027
257.53019592,163.34642372
257.52916306,162.65256794
257.54535069,162.04081421
257.55438807,161.51332026
257.56165139,161.05559488
257.56673233,160.64764205
257.58164917,160.29918647
257.59002929,159.99964273
257.61488205,159.75031128
257.64909803,159.55816310
257.69603392,159.44857348
257.73313155,159.40449033
257.78181375,159.43094790
257.82252888,159.51486915
257.85914030,159.66553058
257.87808332,159.83807354
257.89777925,160.03992843
257.90957484,160.23993444
257.91602214,160.46228707
257.91663808,160.65419366
257.91974416,160.86368881
257.92335419,161.03494536
257.92688507,161.22880180
