263.32038836,527.77993727
263.31492322,527.71926016
263.29500243,527.54312008
263.26073902,527.25177756
263.21194797,526.84404875
263.14842044,526.31898538
263.06991678,525.67522540
262.97627767,524.91119771
262.86731702,524.02493418
262.74270825,523.01411506
262.60191057,521.87594574
262.44425459,520.60723296
262.26902360,519.20437852
262.07554463,517.66349019
261.86318943,515.98050965
261.63135615,514.15122144
261.37941987,512.17129173
261.10670730,510.03620333
260.81245276,507.74110754
260.49582739,505.28096893
260.15588048,502.65023460
259.79161999,499.84325675
259.40193697,496.85393197
258.98572516,493.67635188
258.54180394,490.30453376
258.06904370,486.73307559
257.56627738,482.95682436
257.03237446,478.97116214
256.46617038,474.77173731
255.86647993,470.35442374
255.23209522,465.71539750
254.56177786,460.85117094
253.85434629,455.75904004
253.10859784,450.43695773
252.32353859,444.88452227
251.49812076,439.10207350
250.63163746,433.09215778
249.72330928,426.85816495
248.77269017,420.40546805
247.77942163,413.74114509
246.74326747,406.87274591
245.66441629,399.81261592
244.54368537,392.57313524
243.38840525,385.21653677
242.22857971,377.93137612
241.06241300,370.71438679
239.89895179,363.61488551
238.74839043,356.70197373
237.62759799,350.06060945
236.55195047,343.79319903
235.54954861,338.01770457
234.64494722,332.83733960
233.83400367,328.24913615
233.10212946,324.15242566
232.43685626,320.46362103
231.82676128,317.10980344
231.26126887,314.02402254
230.72925097,311.14068788
230.21996584,308.39431970
229.72286690,305.72330961
229.23450232,303.09854756
228.75935042,300.53138932
228.31212069,298.07191483
227.91907113,295.81356902
227.61870495,293.88288142
227.46047932,292.42263559
227.50458824,291.57939880
227.82015050,291.49202448
228.48022532,292.28119046
229.55605121,294.03742676
231.10918856,296.80964104
233.17973545,300.58350632
235.78870461,305.25396050
238.87218749,310.52624462
242.36933607,315.24914934
246.04422690,318.92474252
249.66030357,321.23751479
252.98333136,322.00282108
255.82774180,321.17430073
258.07929383,318.83621802
259.72132077,315.19954565
260.80749452,310.55669410
261.46686477,305.24820086
261.79851220,299.67551667
261.97215036,294.36079075
262.05401867,289.38395485
262.08685388,284.76853301
262.09012266,280.50647964
262.07872641,276.57894689
262.05695747,272.95860862
262.03128389,269.61709485
261.99911289,266.52316714
261.96641982,263.64736982
261.92598890,260.96172065
261.88624158,258.44093873
261.83509405,256.05742627
261.78651186,253.78526691
261.72467724,251.60577175
261.66700557,249.50750742
261.59243347,247.47184745
261.52540493,245.48227635
261.44489217,243.52757771
261.37680789,241.61780295
261.29207336,239.75165991
261.21709702,237.92321542
261.12667866,236.10924792
261.05444691,234.31495870
260.97085173,232.54915812
260.90094246,230.83095244
260.80980975,229.14434607
260.73077044,227.47247305
260.64023428,225.79582667
260.57445522,224.13601456
260.49937313,222.51414750
260.43711204,220.95119746
260.34947958,219.42524726
260.27106549,217.91175850
260.18033400,216.38335694
260.11922285,214.85915440
260.05696463,213.36529590
260.01727433,211.94091050
259.95490877,210.58555075
259.89593730,209.28424884
259.80987280,207.98987640
259.74394264,206.69005397
259.67542185,205.38082585
259.64576769,204.10180232
259.61720622,202.88084538
259.61498869,201.75704914
259.58801982,200.72317065
259.56680739,199.77211353
259.50739566,198.85447086
259.45850593,197.95112311
259.38841778,197.02713039
259.34898088,196.10185231
259.30139796,195.17625294
259.28693805,194.28604403
259.26018611,193.43084996
259.25919787,192.63775621
259.23204757,191.88985549
259.21852683,191.19534641
259.17191693,190.51577374
259.13924848,189.85765410
259.07433386,189.18552927
259.02754575,188.50927395
258.95574607,187.80342423
258.90532129,187.08956405
258.83288937,186.34461775
258.78923491,185.59665136
258.72093418,184.83145026
258.68162539,184.06873002
258.61745488,183.29793711
258.58508179,182.53200902
258.52757765,181.77526923
258.49082267,181.01965348
258.44911557,180.27553787
258.40972731,179.54944406
258.37183544,178.82531387
258.34298237,178.12836828
258.29905441,177.44012669
258.28126941,176.76395933
258.24889265,176.12211440
258.21336282,175.48507011
258.19959064,174.86285477
258.16996285,174.27831155
258.13904314,173.69281166
258.13435667,173.13210160
258.10196234,172.60557761
258.07674896,172.07309820
258.07961167,171.56627395
258.04964228,171.10201478
258.01720496,170.62196148
258.03226925,170.16238088
258.01425738,169.75724770
257.97429096,169.34140226
257.98451962,168.92294266
257.98689770,168.56493845
257.94367887,168.21270595
257.94743193,167.84313284
257.96880352,167.52527947
257.93396887,167.24043266
257.91169633,166.92325931
257.94738360,166.63344613
257.94198100,166.40437168
257.90355971,166.16212637
257.91903357,165.90265097
257.95204900,165.70560250
257.92230759,165.53717919
257.90711005,165.34020559
257.94262356,165.15584767
257.95960239,165.03829144
257.92894207,164.91928625
257.93650064,164.78169816
257.97379248,164.67761575
257.98022793,164.61990792
257.96521718,164.55793051
257.98074572,164.48994452
258.00830064,164.45557985
258.02129092,164.44582262
258.03224150,164.45094993
258.04318905,164.46637836
