263.32038836,700.48279632
263.31869613,700.46339399
263.31341314,700.40582496
263.30455294,700.31015170
263.29209390,700.17614324
263.27601690,700.00374539
263.25630971,699.79289020
263.23297200,699.54349659
263.20600792,699.25547127
263.17539986,698.92864734
263.14110432,698.56273224
263.10306936,698.15743252
263.06123992,697.71234590
263.01556708,697.22706393
262.96601770,696.70124602
262.91255691,696.13451986
262.85515820,695.52659690
262.79378553,694.87712074
262.72839942,694.18572316
262.65894947,693.45194650
262.58537670,692.67526008
262.50761259,691.85504723
262.42558261,690.99063843
262.33921035,690.08135465
262.24842204,689.12655447
262.15314831,688.12565284
262.05332217,687.07810066
261.94887419,685.98333460
261.83972743,684.84072449
261.72579470,683.64954433
261.60697902,682.40897842
261.48317674,681.11815468
261.35428152,679.77618685
261.22018734,678.38220703
261.08078968,676.93537878
260.93598488,675.43489144
260.78566850,673.87994303
260.62973333,672.26972101
260.46806796,670.60338792
260.30055603,668.88007481
260.12707623,667.09888224
259.94750272,665.25888579
259.76170590,663.35914490
259.56955284,661.39870918
259.37090826,659.37662883
259.16563415,657.29195245
258.95359156,655.14374586
258.73463776,652.93106567
258.50863221,650.65301816
258.27542577,648.30865665
258.03488063,645.89717425
257.78683572,643.41757328
257.53116599,640.86923389
257.26768570,638.25099201
256.99630187,635.56260170
256.71678204,632.80253179
256.42909249,629.97116679
256.13293029,627.06639785
255.82833966,624.08940809
255.51494762,621.03753498
255.19285397,617.91253705
254.86167089,614.71173605
254.52147542,611.43672521
254.17195823,608.08568469
253.81309833,604.65936036
253.44469914,601.15707743
253.06667751,597.57911389
252.67885382,593.92500839
252.28121321,590.19580700
251.87349251,586.39032936
251.45577236,582.51061399
251.02777541,578.55544309
250.58956245,574.52672349
250.14093189,570.42410185
249.68193923,566.24934218
249.21234110,562.00213702
248.73235569,557.68514689
248.24156707,553.29773040
247.74044201,548.84294431
247.22828933,544.32064660
246.70604319,539.73407429
246.17241869,535.08287223
245.62908565,530.37148441
245.07417788,525.59895248
244.50970098,520.77047438
243.93390025,515.88500013
243.34841277,510.94871116
242.75201616,505.95959699
242.14603690,500.92544119
241.52927068,495.84324918
240.90344480,490.72240888
240.26690669,485.55822745
239.62174097,480.36298654
238.96625635,475.12927104
238.30278067,469.87350064
237.62923331,464.58420779
236.94918469,459.28633306
236.26215828,453.97890428
235.57901569,448.73961275
234.91913337,443.70736749
234.31192068,439.07683850
233.79221469,435.05811890
233.40265771,431.86397257
233.19494302,429.69648803
233.23133214,428.73373898
233.58181266,429.11104827
234.31590307,430.90003328
235.49038185,434.07695878
237.13744944,438.48134837
239.23165375,443.68309543
241.79916837,448.15887187
244.73069327,451.31591042
247.89191239,452.77091710
251.10951526,452.27332086
254.18897274,449.69971818
256.94503601,445.05826618
259.24625799,438.51840378
260.99787492,430.36041261
262.37213836,421.06872573
263.24718812,411.54695454
263.81163647,402.46905076
264.16703355,393.96224422
264.38496144,386.06958310
264.51213771,378.78593908
264.58136681,372.07860647
264.60961228,365.89632453
264.61186740,360.18120509
264.59062759,354.87057316
264.55482505,349.90383810
264.49964629,345.22090707
264.43465910,340.77069959
264.35146232,336.50990954
264.26200725,332.40516940
264.15682723,328.42561105
264.05125001,324.55359392
263.93433929,320.77856562
263.81980104,317.09818728
263.69483125,313.49919714
263.57511346,309.97219267
263.44951394,306.51021492
263.33225981,303.12134993
263.20824185,299.80750015
263.08950574,296.56613850
262.96443874,293.38137045
262.85102874,290.25120326
262.73804778,287.18456045
262.63688097,284.20170769
262.52828374,281.30773150
262.42303190,278.49237374
262.30813240,275.73363152
262.20605121,273.01763206
262.10753798,270.35511066
262.02700400,267.76595197
261.94596519,265.27271802
261.86630416,262.87558926
261.77607638,260.55603202
261.68407616,258.29103231
261.59373676,256.06030701
261.52219780,253.87183080
261.46575985,251.75067602
261.43000659,249.72088295
261.40447829,247.80882597
261.37901117,246.01932830
261.35212193,244.33855841
261.31908241,242.75648842
261.27859825,241.24412393
261.25388069,239.78811010
261.23934446,238.40938457
261.23418436,237.11037735
261.25263117,235.89781388
261.28492653,234.81152438
261.30563212,233.84560919
261.33535490,232.97825919
261.35809758,232.22266266
261.34984368,231.55817966
261.32980024,230.91952421
261.31507740,230.32005130
261.26663084,229.74334438
261.21375501,229.14470788
261.17634285,228.52852198
261.13033586,227.92969172
261.06720457,227.30085659
261.03995114,226.65036578
261.02109157,226.02764419
260.98390276,225.43197684
260.95429825,224.81569997
260.96464780,224.23204441
260.96266596,223.70696700
260.94930872,223.21429557
260.95514775,222.72928495
260.98724621,222.31287649
260.99590025,221.95725848
261.00447096,221.63635010
261.03113025,221.34316381
261.07202592,221.12458770
261.09342228,220.96278956
261.11953046,220.83934817
261.15472887,220.75935772
261.19588092,220.73331903
261.23520893,220.76986153
261.27451389,220.83749867
